id,item_id,name,url,brand,category,price,msrp,review_score,review_count,cereal,cold_cereal,day,cereal_order,cold_cereal_order,image
70,22257607,"Kashi Island Vanilla Whole Wheat Biscuits Cereal, 16.3 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-Island-Vanilla-Whole-Wheat-Biscuits-Cereal-16-3-oz%2F22257607%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,4.52,95.89,4.765,16,t,t,1,69,55,https://i5.walmartimages.com/asr/c27c9bcb-0f6c-4230-ba8f-d953aa3cc3bf_1.c1021be31b2e121f783ee08854da68e1.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
61,33887105,"Kellogg's Special K Chocolate Almond Cereal, 12.7 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Special-K-Chocolate-Almond-Cereal-12-7-oz%2F33887105%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,2.99,,4.726,106,t,t,1,61,17,https://i5.walmartimages.com/asr/95722303-c5ea-4918-934a-6bf4339b4b89_1.ea5ddf1e1e5b3bed70905b553b7798c5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
67,17203448,Lucky Charms™ Gluten Free Cereal with Mixed-Up Marshmallows 20.5 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FLucky-Charms-Gluten-Free-Cereal-with-Mixed-Up-Marshmallows-20-5-oz-Box%2F17203448%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Lucky Charms,Food > Breakfast & Cereal > Cold Cereal,3.64,3.92,4.723,223,t,t,1,65,132,https://i5.walmartimages.com/asr/79e198fb-689c-4856-96c3-018cce3ff40e_1.b5e38530a8b423cc26daf2c200cacb54.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
60,21265991,"Post Good Morenings Waffle Crunch Cereal, 21 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Good-Morenings-Waffle-Crunch-Cereal-21-oz%2F21265991%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Post,Food > Breakfast & Cereal > Cold Cereal,3.12,,4.868,66,t,t,1,60,93,https://i5.walmartimages.com/asr/242cc3bb-ab9a-4d01-b5b5-eda420017058_1.8bb3b0fc52f839cbebe47df583a66c71.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
71,10311422,Fruity Cheerios Cereal 12 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFruity-Cheerios-Cereal-12-oz-Box%2F10311422%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cheerios,Food > Breakfast & Cereal > Cold Cereal,5.12,,4.417,36,t,t,1,70,78,https://i5.walmartimages.com/asr/5f8230f0-ab9b-4a92-9297-7b53b17b1f86_1.b5cc084d569e11d41864514323f29c73.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
65,36348028,Cheerios? Protein Cinnamon Almond Cereal 14.1 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheerios-Protein-Cinnamon-Almond-Cereal-14-1-oz-Box%2F36348028%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cheerios,Food > Breakfast & Cereal > Cold Cereal,3.69,,4.742,29,t,t,1,64,24,https://i5.walmartimages.com/asr/593c1fc8-df7a-469a-a892-301639ff06f5_1.a907b80fd0581a2e63c4548382232145.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
69,22210561,Malt-O-Meal® Tootie Fruities® Cereal 33 oz. ZIP-PAK,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Tootie-Fruities-Cereal-33-oz-ZIP-PAK%2F22210561%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Malt-O-Meal,Food > Breakfast & Cereal > Cold Cereal,4.98,,4.824,74,t,t,1,66,65,https://i5.walmartimages.com/asr/6c42f719-8bf8-45a0-9ae3-e2dd1887a506_1.e966df0d8dcec8c8c7ea5928f3a56cbe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
73,10292151,"Malt-O-Meal Honey Nut Scooters Cereal, 39 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Honey-Nut-Scooters-Cereal-39-Oz%2F10292151%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Malt-O-Meal,Food > Breakfast & Cereal > Cold Cereal,5.98,,4.62,69,t,t,1,72,71,https://i5.walmartimages.com/asr/29db7ac6-fb45-4a25-9196-0eb0ec1eecb5_1.d84740a1bed35342b590c64ecc34b64f.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
38,16923611,"Cap'n Crunch Breakfast Cereal, Peanut Butter Crunch, 17.1 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCap-n-Crunch-Breakfast-Cereal-Peanut-Butter-Crunch-17-1-Oz%2F16923611%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cap'n Crunch,Food > Breakfast & Cereal > Cold Cereal,2.98,3,4.735,64,t,t,1,75,70,https://i5.walmartimages.com/asr/9557ad46-25b0-48dc-b9f3-a468943b081b_1.fbf1cfce08e2b35f171e87dd11819eda.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
62,34334718,Malt-O-Meal® Berry Colossal Crunch® with Marshmallows Cereal 32 oz. ZIP-PAK,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Berry-Colossal-Crunch-with-Marshmallows-Cereal-32-oz-ZIP-PAK%2F34334718%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Malt-O-Meal,Food > Breakfast & Cereal > Cold Cereal,4.98,,4.879,58,t,t,1,62,139,https://i5.walmartimages.com/asr/6316e78c-bed2-4c4a-906c-54d7c21e6cbf_1.8099ee40cd9e569a5e41a7b7dd502b7e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
72,15716906,Post® Shredded Wheat Spoon Size® Original Cereal 16.4 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FPost-Shredded-Wheat-Spoon-Size-Original-Cereal-16-4-oz-Box%2F15716906%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Post,Food > Breakfast & Cereal > Cold Cereal,2.88,,4.667,16,t,t,1,71,88,https://i5.walmartimages.com/asr/a5e5c9cd-3575-4c10-9d59-09941cd93364_1.fd24b64083017a0fea78199bfba79814.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
89,12444772,"Bear Naked Fit Vanilla Almond Crunch Granola Cereal, 12 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FBear-Naked-Fit-Vanilla-Almond-Crunch-Granola-Cereal-12-Oz%2F12444772%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Bear Naked,Food > Breakfast & Cereal > Cold Cereal,3.78,,4.564,38,t,t,1,89,130,https://i5.walmartimages.com/asr/5e537eb1-2c79-41b7-93a7-bfd02ae82635_1.7e36d99cf8b225bbe0b97d39e85ae22e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
91,30951373,"Kashi 7 Whole Grain Pilaf, 6.5 oz, 3 count (10.5 oz)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-7-Whole-Grain-Pilaf-6-5-oz-3-count-10-5-oz%2F30951373%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,3.92,,5,5,t,t,1,93,296,https://i5.walmartimages.com/asr/b9264ac6-df33-4214-bbca-d64afed61eb7_1.e275e2fce65ab039ae7e235c7266c609.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
81,22356628,"Kellogg's Apple Jacks Cereal with Marshmallows, 12.6 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Apple-Jacks-Cereal-with-Marshmallows-12-6-oz%2F22356628%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,4.48,,4.231,11,t,t,1,81,35,https://i5.walmartimages.com/asr/2276db27-3da0-4c6b-86be-86303972b5cd_1.12213a0c9b3c3a0207f16ff55980c962.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
92,10311273,Wheaties™ Cereal 15.6 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FWheaties-Cereal-15-6-oz-Box%2F10311273%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.64,3.78,4.791,43,t,t,1,94,124,https://i5.walmartimages.com/asr/acc5eadf-eed0-451f-8fdc-e9e4fafe6373_1.ef56cf2d763f9e8ef6ff57bb48631416.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1240,826860753,General Mills Cinnamon Toast Crunch Cereal 1 oz Cups - Pack of 48,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGeneral-Mills-Cinnamon-Toast-Crunch-Cereal-1-oz-Cups-Pack-of-48%2F826860753%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cinnamon Toast Crunch,Food > Breakfast & Cereal > Cold Cereal,34.5,,,,,t,1,,1017,https://i5.walmartimages.com/asr/163aacd8-6021-4eff-bb4d-5adfdf2b2059_1.691b7e8ba4419c435dfc76e278ba8fa0.jpeg?odnHeight=100&odnWidth=100&odnBg=ffffff
86,38227253,Chocolate Chex Gluten Free Cereal 12.8 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FChocolate-Chex-Gluten-Free-Cereal-12-8-oz-Box%2F38227253%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.28,,4.556,17,t,t,1,86,111,https://i5.walmartimages.com/asr/e9b58f82-0e70-4351-8de2-4ffed6871093_1.6f17d3881fcec8b0c811216285a9600a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
110,19794417,"Kellogg's Krave Double Chocolate Cereal, 11 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Krave-Double-Chocolate-Cereal-11-oz%2F19794417%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,12.29,,4.838,37,t,t,1,112,86,https://i5.walmartimages.com/asr/bda858a9-6268-4859-82fc-aef2de92aff9_1.4eb919c192326a173ad48bf566a03ce7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
88,10294604,Cream of Wheat Hot Cereal 2 1/2 Minute 28 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCream-of-Wheat-Hot-Cereal-2-1-2-Minute-28-oz-Box%2F10294604%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Oatmeal & Hot Cereal,3.48,,4.909,50,t,,1,90,,https://i5.walmartimages.com/asr/dff8f5d1-bacb-48c6-bd2c-f00c3f6cfe13_1.a4549f89e41e3c54e85fe9c73b2fc0f2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
79,22356620,Kashi® GOLEAN® Cereal 21 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-GOLEAN-Cereal-21-oz-Box%2F22356620%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,6.11,,4.617,46,t,t,1,79,23,https://i5.walmartimages.com/asr/951c833a-d38b-4fde-bf75-dbafe9abb19a_1.9af1f5a856724568fbe5cedab0a6beae.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
90,10311420,Wheat Chex™ Cereal 14 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FWheat-Chex-Cereal-14-oz-Box%2F10311420%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,3.28,,4.615,38,t,t,1,92,119,https://i5.walmartimages.com/asr/4d6e4114-1884-4aa9-9b8e-f8c47bc6bb1a_1.595315ee7d593edd94cf168e5bc507b5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1239,344122821,"Kay's Natural Gluten Free Protein Honey Almond Cereal, 9.5 oz(pack of 12)",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKay-s-Natural-Gluten-Free-Protein-Honey-Almond-Cereal-9-5-oz-pack-of-12%2F344122821%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,97.99,,,,t,t,1,1016,1016,https://i5.walmartimages.com/asr/f9c99d6a-04ab-43a6-9931-da36af3cb11a_1.a24b4b0632b0ef40c42d2ce582f7de15.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
85,10311271,Total Cereal Whole Grain 16 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FTotal-Cereal-Whole-Grain-16-oz-Box%2F10311271%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Total,Food > Breakfast & Cereal > Cold Cereal,3.64,3.88,4.72,46,t,t,1,85,87,https://i5.walmartimages.com/asr/39f14ae6-21e5-4e02-9673-5e993bdc283c_1.dc13564f766d282789141a8262f5e30b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
80,10311408,Cheerios Gluten Free Cereal 8.9 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCheerios-Gluten-Free-Cereal-8-9-oz-Box%2F10311408%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cheerios,Food > Breakfast & Cereal > Cold Cereal,7.84,,4.753,88,t,t,1,80,104,https://i5.walmartimages.com/asr/c44e6a80-4b8a-4d0c-8eb7-e4c049d2bb47_1.624239e6a8ac3889a8dc4117fa381a71.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1241,29885308,"Heartland Cereal, Granola, Fruit & Nut Harvest",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FHeartland-Cereal-Granola-Fruit-Nut-Harvest%2F29885308%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,34.97,36.19,,,,t,1,,1018,https://i5.walmartimages.com/asr/63a4f380-6520-4865-9fd5-436699a39f05_1.7407175ed9e945c82dd17a0ccc022f7c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
100,29304483,"Kashi Heart to Heart Organic Warm Cinnamon Oat Cereal, 12 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-Heart-to-Heart-Organic-Warm-Cinnamon-Oat-Cereal-12-oz%2F29304483%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,4.51,88.98,2.667,2,t,t,1,102,99,https://i5.walmartimages.com/asr/f4e8606a-8d97-4fbc-ae24-2e36c2ba9a35_1.cd1316345aeddc525bedd3b43362a931.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1242,974669747,Nature's Path Organic - Cereal Mesa Sunrise Gluten-Free Resealable Eco Pac - 26.5 oz(pack of 6),http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-s-Path-Organic-Cereal-Mesa-Sunrise-Gluten-Free-Resealable-Eco-Pac-26-5-oz-pack-of-6%2F974669747%3Faffp1%3DDA4IZoKc3fOiA3CO5EZy_PwHF9YedvnuBdpDMsgDYmQ%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,66.99,,,,t,t,1,1017,1019,https://i5.walmartimages.com/asr/42d37d46-7d22-4bd4-9015-b3f59832972b_1.56a5e49901bd52d81f6e8e1af6d4c1d5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
96,10789542,"All-Bran Branbuds Cereal, 17.7 Oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FAll-Bran-Branbuds-Cereal-17-7-Oz%2F10789542%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,All-Bran,Food > Breakfast & Cereal > Cold Cereal,3.98,,4.426,52,t,t,1,98,141,https://i5.walmartimages.com/asr/09bdd854-3fb1-4577-9345-d1693660f38f_1.11d4ec439fccd45150941148df0e0674.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1243,207020123,GreenMax (Mayushan) (Yam and Mixed Cereal 6 Pack) + One NineChef Spoon,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FGreenMax-Mayushan-Yam-and-Mixed-Cereal-6-Pack-One-NineChef-Spoon%2F207020123%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,56.99,,,,,t,1,,1021,https://i5.walmartimages.com/asr/50e87aa4-345e-4273-aec3-543db2ec8c81_1.00552b8e39ad5322f29cc68c99bdc8eb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
317,36348857,Cascadian Farm® Organic Raisin Bran Cereal 12 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FCascadian-Farm-Organic-Raisin-Bran-Cereal-12-oz-Box%2F36348857%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Cascadian Farm,Food > Breakfast & Cereal > Cold Cereal,3.28,3.98,4.778,8,t,t,1,316,245,https://i5.walmartimages.com/asr/672a88ab-6f37-4576-87c8-7d0af252dde8_1.a790c15bae0754094174cdaca80fb2eb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
99,29941617,Kashi® 7 Whole Grain Nuggets Cereal 20 oz. Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-7-Whole-Grain-Nuggets-Cereal-20-oz-Box%2F29941617%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,3.68,152.73,5,3,t,t,1,101,46,https://i5.walmartimages.com/asr/f6ffc9ec-3b65-4900-ae9b-07f4c9a78830_1.c988cb653e736793e623ca167c052a8a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
101,25847974,Nature Valley™ Cereal Protein Oats n' Honey 11 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FNature-Valley-Cereal-Protein-Oats-n-Honey-11-oz-Box%2F25847974%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Nature Valley,Food > Breakfast & Cereal > Cold Cereal,3.77,3.88,4.771,60,t,t,1,103,97,https://i5.walmartimages.com/asr/2c5ee642-c542-4a63-aca8-44e76b88487b_1.7278fc79f1705bc10cea5b80fa441870.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
94,47725942,"Kashi GoLean Vanilla Pepita Plant-Powered Clusters  Cereal, 10.8 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKashi-GoLean-Vanilla-Pepita-Plant-Powered-Clusters-Cereal-10-8-oz%2F47725942%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kashi,Food > Breakfast & Cereal > Cold Cereal,3.29,3.68,4.385,13,t,t,1,96,62,https://i5.walmartimages.com/asr/d539ef90-0fa0-4d18-ad55-bec50d4c945a_1.a2f8dff566fb2e8417d86d0926754a45.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
95,42353810,"Kellogg's Special K Protein Cinnamon Brown Sugar Crunch Cereal, 10.8 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FKellogg-s-Special-K-Protein-Cinnamon-Brown-Sugar-Crunch-Cereal-10-8-oz%2F42353810%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Kellogg's,Food > Breakfast & Cereal > Cold Cereal,5.25,,4.775,40,t,t,1,97,77,https://i5.walmartimages.com/asr/5e02e1ef-1047-4273-9a0f-4e1c38de0de2_1.4e1c1940ac0e7a0be9dad4555f93c447.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
381,148605207,"Malt O Meal Cookies & Cream Cereal Super Size, 34 oz",http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FMalt-O-Meal-Cookies-Cream-Cereal-Super-Size-34-oz%2F148605207%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,5.48,,5,1,t,t,1,379,260,https://i5.walmartimages.com/asr/4671ff2f-8c57-4a95-9e91-b63f8d41991a_1.133ca891647cc3cbbf5751c051ea54d7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
97,10311398,Fiber One Cereal Original 16.2 oz Box,http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FFiber-One-Cereal-Original-16-2-oz-Box%2F10311398%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,Fiber One,Food > Breakfast & Cereal > Cold Cereal,3.64,3.82,4.826,86,t,t,1,99,115,https://i5.walmartimages.com/asr/2dabe0c2-1d19-45ab-a2ea-27da4f00bfce_1.ee1cce6c67c3d99d69fa89c98a5425fe.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
1244,955497295,Erewhon - Organic Whole Grain Cereal Honey Rice Twice - 10 oz(pack of 6),http://c.affil.walmart.com/t/api02?l=https%3A%2F%2Fwww.walmart.com%2Fip%2FErewhon-Organic-Whole-Grain-Cereal-Honey-Rice-Twice-10-oz-pack-of-6%2F955497295%3Faffp1%3D3h-WuYh6u7ADvf8lNzyz114OKgQdQhBw_Za7hFF_Lss%26affilsrc%3Dapi%26veh%3Daff%26wmlspartner%3Dreadonlyapi,,Food > Breakfast & Cereal > Cold Cereal,48.99,,,,,t,1,,1022,https://i5.walmartimages.com/asr/bc1a7b65-eda1-427b-9211-9291d1763a42_1.c96138aff065d2e6a778850379d1c8e0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF
